"Request ID","Patch Type","Release","Estimated End Time","Product Family","Status","POD","Customer Name","Request Details","Estimated Start Time","Estimated Time","Actual Patching  Start Date","Actual Patching End Date","Actual  Patching Time","Test Start Date","Test End Date","Notification Start Date","Notification End Date","Comments"
"26646","Language Packs","REL7","04:00 (PT)","CRM","Testing Complete","CAFC","Ademilar Administradora De Consorcios S A","3-8828332801 Ademilar Administradora De Consorcios S A (CAFC) CRM - Portuguese (Brazilian) - REL7","19:00 (PT)","4","25-APR-2014 19:00","25-Apr-2014 21:20","2h:20m","25-Apr-2014 21:21","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 21:20","-"
"26663","Language Packs","REL7","04:00 (PT)","HCM","Testing Complete","HBBX-TEST","The Toronto Dominion Bank","3-8828676579 The Toronto Dominion Bank (HBBX-TEST) HCM - French (Canadian) - REL7","19:00 (PT)","4","25-APR-2014 19:00","25-Apr-2014 20:49","1h:49m","25-Apr-2014 20:50","25-Apr-2014 20:57","25-APR-2014 19:00","25-APR-2014 21:03","-"
"26787","Language Packs","REL7","04:00 (PT)","HCM","Testing Complete","HBBX","The Toronto Dominion Bank","3-8835290735 The Toronto Dominion Bank (HBBX) HCM - French (Canadian) - REL7","19:00 (PT)","4","25-APR-2014 19:00","25-Apr-2014 20:37","1h:37m","25-Apr-2014 20:50","25-Apr-2014 20:57","25-APR-2014 19:00","25-APR-2014 21:05","-"
"26788","Language Packs","REL7","04:00 (PT)","CRM","Testing Complete","CAEZ","TNT Mercurio Cargas E Encomendas Expressas S.A","3-8845123393 TNT Mercurio Cargas E Encomendas Expressas S.A (CAEZ) CRM - Portuguese (Brazilian) - REL7","19:00 (PT)","4","25-APR-2014 19:00","25-Apr-2014 20:55","1h:55m","25-Apr-2014 21:00","25-Apr-2014 21:25","25-APR-2014 19:00","25-APR-2014 20:55","-"
"26883","Language Packs","REL7","04:00 (PT)","CRM","Testing Complete","CAEZ-TEST","TNT Mercurio Cargas E Encomendas Expressas S.A","3-8844868792 TNT Mercurio Cargas E Encomendas Expressas S.A (CAEZ-TEST) CRM - Portuguese (Brazilian) - REL7","19:00 (PT)","4","25-APR-2014 19:00","25-Apr-2014 22:17","3h:17m","25-Apr-2014 22:20","25-Apr-2014 22:40","25-APR-2014 19:00","25-APR-2014 22:17","-"
"26986","Language Packs","REL7","22:00 (PT)","CRM","Testing Complete","CADX","Spu Oy","3-8858159324 Spu Oy (CADX) CRM - Finnish - REL7","13:00 (PT)","4","25-APR-2014 13:00","25-Apr-2014 14:38","1h:37m","25-Apr-2014 14:50","25-Apr-2014 15:04","25-APR-2014 13:00","25-APR-2014 14:45","-"
"27163","Language Packs","REL8","04:00 (PT)","HCM","Testing Complete","HWF","Schneider Electric Industries SAS","3-8817916382 Schneider Electric Industries SAS (HWF) HCM - Russian - REL8","19:00 (PT)","5","26-APR-2014 01:25","26-Apr-2014 07:57","6h:32m","26-Apr-2014 08:02","26-Apr-2014 08:17","25-APR-2014 19:00","26-APR-2014 08:16","-"
"27164","Language Packs","REL8","15:00 (PT)","HCM","Testing Complete","HCAC-TEST","Axa Group Solutions SAS APAC","3-8858693089 Axa Group Solutions SAS APAC (HCAC-TEST) HCM - French, Chinese (Traditional) & Chinese (Simplified) - REL8","06:00 (PT)","10","25-APR-2014 13:46","25-Apr-2014 19:21","5h:35m","25-Apr-2014 19:26","25-Apr-2014 19:44","25-APR-2014 06:00","25-APR-2014 19:23","-"
"27165","Language Packs","REL8","15:00 (PT)","CRM","Testing Complete","CAFQ","Wistron Software (Beijing) Co., Ltd.","3-8868915435 Wistron Software (Beijing) Co., Ltd. (CAFQ) CRM - Chinese (Simplified) - REL8","06:00 (PT)","4","25-APR-2014 06:05","25-Apr-2014 10:30","4h:25m","25-Apr-2014 10:30","25-Apr-2014 11:00","25-APR-2014 06:00","25-APR-2014 10:30","-"
"27166","Language Packs","REL8","15:00 (PT)","CRM","Testing Complete","CAFQ-TEST","Wistron Software (Beijing) Co., Ltd.","3-8856583226 Wistron Software (Beijing) Co., Ltd. (CAFQ-TEST) CRM - Chinese (Simplified) - REL8","06:00 (PT)","4","25-APR-2014 06:00","25-Apr-2014 09:29","3h:29m","25-Apr-2014 09:27","25-Apr-2014 09:37","25-APR-2014 06:00","25-APR-2014 09:29","-"
"27204","Language Packs","REL8","04:00 (PT)","HCM","Testing Complete","HMA","Schneider Electric Industries SAS","3-8851454465 Schneider Electric Industries SAS (HMA) HCM - Russian - REL8","19:00 (PT)","5","26-APR-2014 00:44","26-Apr-2014 06:15","5h:31m","26-Apr-2014 06:01","26-Apr-2014 06:19","25-APR-2014 19:00","26-APR-2014 06:20","-"
"27323","Language Packs","REL7","04:00 (PT)","HCM","Testing Complete","QYF","Eaton Corporation","3-8884143723 Eaton Corporation (QYF) HCM - German, Spanish, Portuguese (Brazilian) & Chinese (Simplified) - REL7","19:00 (PT)","12","25-APR-2014 19:00","26-Apr-2014 00:30","5h:30m","26-Apr-2014 00:20","26-Apr-2014 00:33","25-APR-2014 19:00","26-APR-2014 00:31","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","JHA","Compass Minerals International, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:37","1h:37m","25-Apr-2014 20:42","25-Apr-2014 21:00","25-APR-2014 19:00","25-APR-2014 20:37","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBCG-TEST","WESCO AIRCRAFT HARDWARE CORPORATION","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 20:40","1h:40m","25-Apr-2014 21:30","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 20:40","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","FXA","Activision Publishing, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 20:56","1h:56m","25-Apr-2014 21:02","25-Apr-2014 21:20","25-APR-2014 19:00","25-APR-2014 20:56","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBCG","WESCO AIRCRAFT HARDWARE CORPORATION","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:40","1h:40m","25-Apr-2014 21:30","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 20:40","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","AQA","StandardAero","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:41","1h:41m","25-Apr-2014 20:42","25-Apr-2014 21:00","25-APR-2014 19:00","25-APR-2014 20:40","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","JTF","Activision Publishing, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:15","2h:15m","25-Apr-2014 21:22","25-Apr-2014 21:40","25-APR-2014 19:00","25-APR-2014 21:15","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","LKF","OhioHealth","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:25","2h:25m","25-Apr-2014 21:32","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 21:25","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","NUF","Herbalife","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:40","2h:40m","25-Apr-2014 21:42","25-Apr-2014 22:00","25-APR-2014 19:00","25-APR-2014 21:40","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Cancelled","ZQF","Activision Publishing, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","-","-","-","-","-","25-APR-2014 19:00","25-APR-2014 19:00","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBAN-TEST","Zeltiq","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:30","1h:30m","25-Apr-2014 21:30","25-Apr-2014 21:40","25-APR-2014 19:00","25-APR-2014 20:30","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","JJA","The Manitowoc Company Inc","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:12","2h:12m","25-Apr-2014 21:12","25-Apr-2014 21:30","25-APR-2014 19:00","25-APR-2014 21:15","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBAX-TEST","Paramit","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 20:58","1h:58m","25-Apr-2014 21:02","25-Apr-2014 21:20","25-APR-2014 19:00","25-APR-2014 20:58","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","CVA","StandardAero","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 22:22","3h:22m","25-Apr-2014 22:22","25-Apr-2014 22:30","25-APR-2014 19:00","25-APR-2014 22:22","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","JLF","American Career College, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:47","2h:47m","25-Apr-2014 22:16","25-Apr-2014 22:30","25-APR-2014 19:00","25-APR-2014 21:47","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","LHF","Herbalife","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:12","2h:12m","25-Apr-2014 21:12","25-Apr-2014 21:30","25-APR-2014 19:00","25-APR-2014 21:12","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","NOF","Herbalife","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:36","2h:36m","25-Apr-2014 21:42","25-Apr-2014 22:00","25-APR-2014 19:00","25-APR-2014 21:40","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBAN","Zeltiq","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 20:33","1h:33m","25-Apr-2014 21:30","25-Apr-2014 21:40","25-APR-2014 19:00","25-APR-2014 20:33","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBCP","Empresas Publicas De Medellin, E.S.P.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:33","1h:33m","25-Apr-2014 21:30","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 20:33","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","FRA","The Manitowoc Company Inc","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:06","2h:6m","25-Apr-2014 21:12","25-Apr-2014 21:25","25-APR-2014 19:00","25-APR-2014 21:06","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","FDA","The Manitowoc Company Inc","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:02","2h:2m","25-Apr-2014 21:02","25-Apr-2014 21:20","25-APR-2014 19:00","25-APR-2014 21:02","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HUF","American Career College, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:30","2h:30m","25-Apr-2014 21:32","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 21:30","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","ZBG","American Career College, Inc.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-apr-2014 21:18","2h:18m","25-Apr-2014 21:22","25-Apr-2014 21:30","25-APR-2014 19:00","25-APR-2014 21:18","-"
"27344","Weekly Patch Bundle","REL7","10:00 (PT)","HCM","Testing Complete","HBCP-TEST","Empresas Publicas De Medellin, E.S.P.","America Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","19:00 (PT)","6","25-APR-2014 19:00","25-APR-2014 20:30","1h:30m","25-Apr-2014 21:30","25-Apr-2014 21:45","25-APR-2014 19:00","25-APR-2014 20:30","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","HBBH-TEST","Vipshop ( China ) Co Ltd","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-APR-2014 08:18","2h:18m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 08:18","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","JVF","Peach Aviation","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-Apr-2014 09:31","3h:31m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 09:31","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","HBBH","Vipshop ( China ) Co Ltd","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-APR-2014 07:42","1h:42m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 08:18","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","ATS","Kalpataru Limited","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-Apr-2014 07:56","25-Apr-2014 10:30","2h:34m","25-Apr-2014 10:50","25-Apr-2014 10:59","25-APR-2014 06:00","25-APR-2014 10:30","Waited for Infra Task to complete before starting"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","BFS","Apollo Hospitals Enterprise Limited","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-Apr-2014 07:56","25-Apr-2014 10:30","2h:34m","25-Apr-2014 10:50","25-Apr-2014 10:59","25-APR-2014 06:00","25-APR-2014 10:30","Waited for Infra Task to complete before starting"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","PDF","ABeam Consulting","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-APR-2014 07:57","1h:57m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 08:18","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","HBAS-TEST","Taiwan Life Insurance Company","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-Apr-2014 09:31","3h:31m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 09:31","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","JQF","Peach Aviation","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-Apr-2014 09:31","3h:31m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 09:31","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","CBS","Autonavi Corp Ltd","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-APR-2014 07:42","1h:42m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 08:18","-"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","BNS","Autonavi Corp Ltd","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-Apr-2014 07:56","25-Apr-2014 10:30","2h:34m","25-Apr-2014 10:50","25-Apr-2014 10:59","25-APR-2014 06:00","25-APR-2014 10:30","Waited for Infra Task to complete before starting"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","BVS","PCCW Solutions Limited","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-Apr-2014 07:56","25-Apr-2014 10:30","2h:34m","25-Apr-2014 10:50","25-Apr-2014 10:59","25-APR-2014 06:00","25-APR-2014 10:30","Waited for Infra Task to complete before starting"
"27345","Weekly Patch Bundle","REL7","21:00 (PT)","HCM","Testing Complete","CCS","PCCW Solutions Limited","APAC2 Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","06:00 (PT)","6","25-APR-2014 06:00","25-APR-2014 07:40","1h:40m","25-Apr-2014 09:39","25-Apr-2014 09:45","25-APR-2014 06:00","25-APR-2014 08:18","-"
"27346","Weekly Patch Bundle","REL7","19:00 (PT)","HCM","Testing Complete","BTY","Ardent Leisure","APAC Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","04:00 (PT)","6","25-APR-2014 04:05","25-Apr-2014 05:34","1h:28m","25-Apr-2014 05:38","25-Apr-2014 05:45","25-APR-2014 04:00","25-APR-2014 05:34","-"
"27346","Weekly Patch Bundle","REL7","19:00 (PT)","HCM","Testing Complete","BSY","Ardent Leisure","APAC Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","04:00 (PT)","6","25-APR-2014 04:05","25-Apr-2014 05:34","1h:28m","25-Apr-2014 05:38","25-Apr-2014 05:45","25-APR-2014 04:00","25-APR-2014 05:34","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","AVN","Nationwide Platforms Limited","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:42","2h:42m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","GUN","MIH Allegro BV","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:07","2h:7m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","ETN","Nationwide Platforms Limited","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:33","2h:33m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","GVN","MIH Allegro BV","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:18","2h:18m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","HBAJ","Provinciebestuur Antwerpen","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 18:37","5h:37m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 18:47","Slow pod"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","BXN","Nationwide Platforms Limited","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:42","2h:42m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","HBAK-TEST","Toyota Motor Europe NV","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 17:03","4h:3m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 17:32","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","HBAJ-TEST","Provinciebestuur Antwerpen","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 16:28","3h:28m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 17:32","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","GYN","MIH Allegro BV","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 15:10","2h:10m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","DQN","MTG Modern Services AB","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 14:48","1h:48m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27347","Weekly Patch Bundle","REL7","04:00 (PT)","HCM","Testing Complete","DEN","MTG Modern Services AB","EMEA Patching Window: Deploy HCM REL7 Level 
PLEASE APPLY REL7 HCM WEEKLY STAGE BUNDLE 20140425  ON SELECTED PODS","13:00 (PT)","6","25-APR-2014 13:00","25-Apr-2014 14:49","1h:49m","25-Apr-2014 17:58","25-Apr-2014 18:58","25-APR-2014 13:00","25-APR-2014 15:57","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","EAAP-TEST","BBAM US LP.","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 23:43","3h:56m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","JTA","Flambeau Inc","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 20:55","1h:7m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
"27363","Weekly Patch Bundle","REL7","10:00 (PT)","GSI","Testing Complete","HAN","Delta Partners FZ-LLC ","America Patching Window: Deploy ERP REL7 Level 
ERP weekly bundle 2014-04-25","19:00 (PT)","3","25-APR-2014 19:47","25-Apr-2014 21:31","1h:44m","26-Apr-2014 00:06","26-Apr-2014 00:31","25-APR-2014 19:00","26-APR-2014 00:05","-"
